Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Performance_Ratio,GPA_avg,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Physical_Activity,Mental_Depression,Mental_Anxiety,Daily_Study_Hours,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,Health_Issues_Reported,Target_encoded,StudentWorker,Living_With_Family
63869,1,43,2,9119,1,1,115.0,1,38,19,9,6,112.2,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Enrolled,0.4,5.0,1,5.73,28.7,2,1,0,1,2.0,2.0,0,100,0,1.0,1,0,0
91234,1,39,1,9500,1,1,133.1,1,1,1,4,10,100.8,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,2,7.09,16.66,2,1,1,1,3.0,10.0,1,90,1,0.0,0,0,0
98436,1,17,2,9773,1,1,133.1,41,19,1,9,9,105.0,1,0,0,0,0,0,21,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,1.0,13.75,1,1.46,43.39,2,0,1,1,3.0,4.0,0,80,1,0.0,2,0,0
41591,1,15,1,9130,1,1,133.1,41,1,1,4,4,100.0,0,0,0,1,0,0,26,1,0,6,7,2,12.0,1,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,0.33,6.0,2,1.81,11.88,0,0,1,1,4.0,2.0,0,90,1,1.0,0,0,0
53383,2,39,1,9853,1,10,133.1,1,37,34,0,0,115.5,0,0,0,1,0,0,39,0,0,6,12,3,12.67,0,0,6,14,0,0.0,1,7.6,2.6,0.32,Dropout,0.5,6.33,1,7.92,19.95,2,1,0,0,3.0,3.0,1,100,1,0.0,0,0,1
14492,2,39,1,8014,0,1,133.1,1,37,19,9,9,114.0,0,0,0,1,0,0,44,0,2,8,11,8,11.88,0,0,6,7,6,12.33,0,12.7,3.7,-1.7,Graduate,1.0,12.1,0,7.14,11.79,1,2,0,0,4.0,6.0,1,100,1,0.0,2,0,1
99481,1,15,1,9119,1,1,130.0,26,38,3,9,2,137.0,1,0,0,1,1,0,19,1,0,5,9,5,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Enrolled,1.0,13.62,0,6.67,35.12,2,0,0,0,2.0,6.0,0,100,0,0.0,1,0,1
32767,1,1,5,9773,1,1,135.0,1,37,1,5,5,124.9,1,0,0,1,0,0,18,0,0,6,6,6,13.67,0,0,6,6,6,13.33,0,8.9,1.4,3.51,Graduate,1.0,13.5,1,7.95,25.58,1,2,0,1,2.0,3.0,0,100,1,0.0,2,0,1
80362,1,1,5,9500,1,1,132.0,1,37,37,7,7,120.3,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.48,0,12.4,0.5,1.79,Graduate,1.0,14.11,1,3.95,29.68,2,1,1,0,4.0,5.0,0,90,0,0.0,2,0,1
64873,1,1,1,9085,1,1,135.0,1,1,2,9,1,134.3,1,0,0,1,0,0,19,0,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Enrolled,1.0,14.0,2,3.57,29.63,2,0,1,0,1.0,1.0,1,95,0,0.0,1,0,0
82562,1,1,4,9500,1,1,115.0,1,3,3,2,2,111.5,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.57,5.98,0,6.83,39.86,2,0,0,1,2.0,4.0,0,88,1,0.0,0,0,0
14643,1,53,1,9085,1,42,130.0,1,38,38,9,9,128.8,0,0,0,1,0,0,21,0,7,10,12,8,12.88,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout,0.8,13.14,1,8.22,33.11,2,1,0,0,5.0,1.0,0,100,1,0.0,0,0,1
20238,1,1,4,171,1,1,133.1,1,1,1,9,10,110.0,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,,0.0,1,2.11,37.82,2,0,0,0,6.0,2.0,0,87,1,0.0,2,0,1
84146,2,39,1,8014,0,1,130.0,1,37,37,6,5,113.5,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,1,9.77,23.36,2,1,1,0,1.0,1.0,0,87,1,0.0,0,0,1
27635,4,39,1,9003,1,12,133.1,1,37,37,9,6,160.0,0,0,0,1,0,0,43,0,13,18,19,18,14.63,0,10,13,14,13,14.23,1,15.5,2.8,-4.06,Graduate,1.0,14.43,1,2.01,37.88,2,1,1,0,3.0,3.0,1,90,1,1.0,2,0,0
97554,1,18,1,9853,1,1,123.0,1,19,19,9,7,117.4,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,1,3.95,35.21,0,1,0,1,2.0,3.0,0,98,0,0.0,0,0,1
37607,1,51,1,9070,1,1,130.0,1,3,1,2,8,122.2,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.27,0,11.1,0.6,2.02,Graduate,1.0,12.64,2,2.58,31.75,2,2,1,0,3.0,2.0,0,94-98,1,0.0,2,0,1
99820,1,1,2,9238,1,1,122.0,1,37,38,4,7,118.2,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0,4.49,14.58,0,2,1,1,2.0,3.0,0,100,0,0.0,0,0,0
99034,1,1,1,9085,1,1,113.0,1,1,1,4,4,106.7,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,Dropout,0.67,13.72,0,9.0,27.3,2,1,0,0,8.0,4.0,1,100,0,0.0,0,1,1
15641,1,1,5,9500,1,1,111.0,1,3,4,4,3,108.2,1,0,0,1,0,0,20,0,2,7,9,6,13.27,0,0,7,10,5,12.3,0,12.4,0.5,1.79,Dropout,0.86,12.78,1,7.97,28.82,2,1,0,0,2.0,1.0,0,67,0,0.0,0,1,0
55407,1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.67,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,Enrolled,0.86,12.33,1,7.92,29.38,1,2,0,0,2.0,3.0,1,100,0,1.0,1,1,0
77888,1,1,1,9238,1,1,142.0,1,37,37,6,7,136.1,1,0,0,1,0,0,18,0,0,6,8,6,13.86,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate,1.0,14.43,1,3.19,28.5,2,2,1,1,2.0,2.0,0,100,1,0.0,2,0,0
24085,1,17,2,9147,1,1,123.0,1,1,38,4,7,115.3,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Enrolled,0.6,12.0,2,2.79,46.6,1,1,0,1,2.0,4.0,0,100,1,1.0,1,0,0
68709,1,1,1,9085,1,1,131.0,1,19,19,9,9,139.8,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Graduate,1.0,13.1,0,9.49,27.8,2,2,1,0,3.0,7.0,0,70,1,1.0,2,0,0
13233,1,1,3,9773,1,1,158.0,1,1,38,4,7,157.0,1,0,0,1,0,0,18,0,0,6,6,6,12.67,0,0,6,7,6,12.57,0,10.8,1.4,1.74,Graduate,1.0,12.62,1,6.49,45.18,1,1,1,0,1.0,2.0,0,90,0,0.0,2,0,0
20942,1,17,2,9500,1,1,122.0,1,37,37,9,9,131.0,1,0,0,1,0,0,18,0,0,7,7,6,12.52,1,0,7,7,6,12.52,1,7.6,2.6,0.32,Dropout,0.86,12.52,1,6.68,33.24,0,1,0,0,4.0,2.0,0,98,1,1.0,0,0,1
12913,1,43,1,9500,1,1,130.0,1,38,38,9,5,100.0,0,0,0,1,0,0,20,0,0,7,11,6,11.62,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Enrolled,0.86,12.31,1,2.22,29.5,2,1,0,0,6.0,11.0,1,95,1,0.0,1,0,1
59213,1,17,1,9238,1,1,154.0,1,19,37,9,7,140.4,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Enrolled,0.33,10.38,2,4.2,36.41,2,0,1,0,4.0,2.0,1,100,1,0.0,1,0,1
96952,1,17,1,9147,1,1,120.0,1,19,19,3,3,113.4,0,0,0,1,0,0,20,0,0,5,11,3,10.33,0,0,5,10,3,10.67,0,12.4,0.5,1.79,Enrolled,0.6,10.5,0,2.82,29.39,2,1,0,1,1.0,3.0,0,100,0,0.0,1,1,1
40417,1,1,2,9085,1,1,140.0,1,37,38,9,7,137.0,0,0,0,1,0,0,18,0,0,5,12,5,13.14,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate,1.0,12.27,1,5.13,30.23,0,2,0,0,8.0,2.0,1,50,1,1.0,2,0,1
23393,1,1,1,9147,1,1,127.0,1,2,19,4,5,121.8,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Graduate,1.0,13.3,1,6.92,37.21,1,1,1,0,5.0,6.0,1,88,1,0.0,2,0,1
92374,1,17,1,9254,1,1,133.1,1,1,1,4,5,131.0,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Dropout,0.5,11.0,1,5.19,36.11,0,0,0,0,3.0,5.0,0,88,0,0.0,0,0,1
63650,1,1,2,9147,1,1,120.0,1,19,19,9,7,118.6,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate,1.0,11.02,1,2.68,38.95,2,0,1,0,5.0,3.0,1,65,0,0.0,2,0,0
73117,1,1,1,171,1,1,137.0,1,3,19,2,9,122.3,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,,0.0,0,8.81,23.76,0,1,1,0,7.0,3.0,0,100,1,0.0,0,0,0
39366,1,1,1,9670,1,1,131.0,1,38,38,9,9,127.9,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate,1.0,13.5,0,4.54,54.74,2,2,0,1,5.0,2.0,1,87,0,0.0,2,0,0
99179,1,1,1,9085,1,1,130.0,1,19,38,4,7,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.17,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate,1.0,13.18,1,2.84,41.54,0,0,1,0,6.0,3.0,1,90,0,1.0,2,0,1
44938,1,17,6,9556,1,1,122.0,1,1,1,4,5,117.1,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.71,6.05,1,4.02,27.37,2,1,0,1,2.0,7.0,0,86,0,0.0,0,0,1
29794,1,44,1,9085,1,39,160.0,1,37,37,9,9,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.17,0,1,6,17,5,13.78,0,12.4,0.5,1.79,Graduate,1.0,13.97,1,8.72,22.74,2,0,1,0,2.0,12.0,1,100,0,0.0,2,0,0
42051,1,1,1,9853,1,1,146.0,1,19,38,9,3,145.3,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled,0.83,13.1,1,9.36,26.07,2,0,0,0,1.0,6.0,0,41,1,0.0,1,0,1
90630,1,17,3,9238,1,1,131.0,1,1,39,5,3,122.6,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.67,0,12.4,0.5,1.79,Graduate,1.0,13.33,1,7.0,16.1,2,0,0,0,3.0,4.0,1,100,0,0.0,2,0,0
62103,1,17,6,9500,1,1,132.0,1,1,37,8,9,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.47,0,0,8,9,8,15.01,0,12.4,0.5,1.79,Graduate,1.0,14.24,1,5.27,35.02,2,0,1,0,5.0,9.0,1,95,1,0.0,2,0,1
82344,1,1,3,9500,1,1,138.0,1,19,19,5,8,124.9,1,0,0,1,0,1,18,0,0,7,9,7,13.24,0,0,8,9,7,13.74,0,13.9,-0.3,0.79,Dropout,1.0,13.49,0,3.25,32.11,2,2,1,0,2.0,3.0,1,100,1,0.0,0,1,1
71225,1,17,2,9070,1,1,130.0,1,37,37,9,9,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.33,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,1.0,12.67,0,1.72,30.97,2,0,0,0,4.0,3.0,1,80,0,0.0,2,0,0
61396,1,1,4,9147,1,1,126.0,1,1,19,4,8,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate,1.0,13.5,1,5.73,31.37,2,0,1,0,2.0,3.0,0,78,1,0.0,2,0,1
25463,1,17,6,9500,1,1,148.0,1,1,19,3,3,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.71,7.0,1,9.18,10.73,1,1,0,1,2.0,8.0,0,95,0,0.0,0,0,1
38021,1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.67,0,2,7,8,7,11.71,0,7.6,2.6,0.32,Graduate,1.0,11.69,2,3.12,32.79,2,1,0,1,4.0,6.0,0,42,1,0.0,2,0,1
64809,1,1,1,9670,1,1,117.0,1,1,38,3,9,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout,0.83,12.25,0,6.21,31.39,1,1,1,1,3.0,1.0,0,37,1,0.0,0,0,1
70967,1,17,1,9670,1,1,120.0,1,19,19,5,5,113.0,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate,0.8,11.85,1,4.25,25.08,2,2,0,1,5.0,4.0,0,87,0,0.0,2,0,1
99196,1,1,1,9773,1,1,153.0,1,1,1,141,175,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.83,0,0,6,6,6,14.83,0,8.9,1.4,3.51,Graduate,1.0,14.83,1,1.77,22.51,2,0,0,0,6.0,15.0,1,90,1,0.0,2,0,1
43101,1,1,2,9500,1,1,117.0,1,19,1,4,7,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.19,0,0,8,9,7,12.89,0,11.1,0.6,2.02,Enrolled,0.71,13.04,1,9.86,35.05,1,1,1,1,3.0,8.0,0,80,1,0.0,1,0,0
70547,1,18,1,9500,1,1,178.0,1,19,1,4,8,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.12,0,0,8,8,8,17.59,0,13.9,-0.3,0.79,Graduate,1.0,17.36,2,6.63,26.39,2,2,0,0,2.0,3.0,1,98,1,0.0,2,0,1
38863,1,1,5,9500,1,1,129.0,1,37,37,9,9,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.67,0,0,7,7,6,12.67,0,7.6,2.6,0.32,Graduate,0.86,12.67,1,9.3,33.46,0,1,1,1,3.0,3.0,0,100,1,1.0,2,0,1
58059,1,1,6,9773,1,1,116.0,1,19,1,4,4,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.67,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduate,1.0,12.33,1,3.74,37.79,0,1,0,0,3.0,1.0,1,70,0,1.0,2,0,0
36871,1,51,1,9147,1,1,99.0,1,3,1,3,3,99.7,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Enrolled,0.0,0.0,0,4.64,10.73,0,1,1,1,2.0,6.0,1,73,0,0.0,1,0,1
58647,1,1,3,9238,1,1,135.0,1,1,12,9,10,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.33,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,1.0,11.42,0,1.96,26.36,2,1,0,1,1.0,7.0,1,80,1,0.0,2,0,1
94492,1,1,3,9500,1,1,141.0,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.6,0,0,8,11,8,12.33,0,15.5,2.8,-4.06,Graduate,1.0,12.97,0,3.05,34.68,0,2,0,0,2.0,3.0,1,80,1,0.0,2,0,1
81020,1,17,5,9853,1,1,132.0,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate,0.83,11.4,2,9.37,14.19,1,2,0,0,5.0,7.0,1,95,1,0.0,2,0,1
95873,1,1,4,9254,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,2,1.96,23.17,1,0,0,0,3.0,3.0,0,68,0,0.0,0,0,0
49755,1,17,1,9254,1,1,113.0,1,1,37,9,10,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.67,0,7.6,2.6,0.32,Dropout,0.83,11.43,1,4.81,37.21,2,0,0,1,3.0,2.0,0,60,0,1.0,0,0,0
45412,1,1,1,9147,1,1,134.0,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.38,0,0,5,9,5,14.17,0,13.9,-0.3,0.79,Graduate,1.0,13.77,1,5.79,32.6,1,1,0,0,3.0,2.0,1,100,0,0.0,2,0,1
33313,1,1,1,9500,1,1,136.0,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86,0,0,8,9,7,14.18,0,11.1,0.6,2.02,Graduate,0.86,14.02,0,6.78,41.46,1,1,1,0,3.0,2.0,0,80,1,0.0,2,0,0
11956,1,1,1,171,1,1,136.0,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,,0.0,2,6.14,42.73,1,2,1,1,3.0,3.0,0,99,1,0.0,1,0,0
65703,1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,1.0,12.9,1,6.65,39.74,1,1,0,1,10.0,5.0,0,45,0,0.0,2,0,0
22725,1,17,1,9853,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33,0,0,6,10,5,10.83,0,9.4,-0.8,-3.12,Enrolled,0.5,11.58,1,1.73,18.97,0,2,1,0,4.0,3.0,0,95,1,0.0,1,0,0
21930,1,1,1,9853,1,1,137.0,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate,1.0,12.57,2,2.79,32.79,0,2,1,1,3.0,2.0,0,85,1,0.0,2,1,1
26898,1,43,1,9853,1,1,115.0,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.67,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Dropout,0.5,11.33,1,9.98,30.4,1,1,0,1,3.0,3.0,0,99,1,1.0,0,0,1
39459,1,1,1,9853,1,1,129.0,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,1.0,11.75,2,6.2,32.5,2,1,1,0,1.0,4.0,1,100,1,0.0,0,0,1
69329,1,1,1,9147,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate,1.0,11.2,2,5.08,40.96,0,0,0,0,5.0,3.0,0,90,1,0.0,2,0,1
63904,1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.86,0,12.7,3.7,-1.7,Graduate,1.0,12.05,2,1.76,31.71,0,1,0,0,2.0,5.0,0,100,1,0.0,2,0,1
46829,1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.83,0,9.4,-0.8,-3.12,Graduate,0.67,11.42,1,6.75,25.06,1,0,0,0,6.0,2.0,0,93,0,1.0,2,0,1
70168,1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate,0.83,11.8,1,3.82,32.18,1,0,0,0,3.0,1.0,1,98,1,1.0,2,0,1
66346,1,1,1,9670,1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.17,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout,1.0,13.08,1,8.89,21.19,1,1,1,0,3.0,1.0,0,100,1,0.0,0,0,0
38046,1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.86,0,0,8,12,7,12.76,0,15.5,2.8,-4.06,Graduate,1.0,12.81,1,8.8,18.97,1,0,0,0,3.0,8.0,1,100,1,1.0,2,0,1
17726,1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.92,0,0,8,8,8,15.36,0,15.5,2.8,-4.06,Graduate,1.0,15.14,1,2.94,29.19,0,1,0,0,4.0,6.0,1,100,0,0.0,2,0,0
67945,1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout,0.67,11.25,1,1.97,21.92,2,2,0,0,5.0,2.0,0,100,1,0.0,0,0,1
49848,1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,1.0,14.2,1,3.39,27.09,1,1,0,1,1.0,6.0,0,90,0,1.0,2,0,1
11738,1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate,1.0,12.75,1,5.03,28.56,2,1,1,0,6.0,5.0,1,99,0,0.0,2,0,1
82924,3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Enrolled,0.0,0.0,2,1.13,43.46,0,1,1,0,8.0,2.0,1,70,0,1.0,1,0,1
70316,1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.67,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduate,0.83,11.33,0,4.19,19.87,2,2,0,1,3.0,2.0,1,100,0,1.0,2,0,1
49964,1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.26,0,1,8,8,7,14.26,0,12.7,3.7,-1.7,Graduate,0.88,14.26,1,2.68,20.87,2,1,0,1,1.0,7.0,0,90,0,0.0,2,0,1
26269,1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.33,0,16.2,0.3,-0.92,Dropout,0.5,11.67,2,4.35,32.22,1,1,0,0,3.0,2.0,1,90,0,1.0,0,0,1
50622,1,39,1,9085,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled,0.8,10.88,2,6.55,38.17,2,0,0,1,4.0,2.0,0,90,0,0.0,1,0,0
53485,1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.46,0,0,8,8,8,13.56,0,15.5,2.8,-4.06,Graduate,1.0,13.01,1,3.32,41.61,0,1,1,0,5.0,1.0,0,76,1,0.0,2,0,0
44917,1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68,0,0,7,7,6,11.68,0,7.6,2.6,0.32,Graduate,0.86,11.68,1,4.99,26.05,0,2,1,0,3.0,2.0,1,100,1,0.0,2,0,0
54806,1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,0,6,10,3,11.67,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduate,0.5,11.83,1,6.79,44.44,1,0,1,0,3.0,1.0,1,85,1,0.0,2,0,1
55442,1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.17,0,11.1,0.6,2.02,Dropout,0.67,12.46,1,6.24,22.17,2,0,0,1,4.0,4.0,0,100,1,0.0,0,0,1
44144,1,1,1,9670,1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18,0,0,5,6,3,11.67,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled,0.6,12.58,2,8.35,32.4,1,1,1,0,3.0,3.0,0,100,1,0.0,1,1,0
64744,1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduate,0.83,12.6,1,4.54,35.55,1,2,1,1,2.0,1.0,1,90,0,1.0,2,0,1
58914,1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout,0.57,11.95,0,2.9,42.15,2,1,0,1,6.0,5.0,0,80,1,0.0,0,0,1
41091,1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout,0.83,11.4,1,4.8,34.55,2,0,0,1,2.0,2.0,0,100,1,0.0,0,1,0
18774,1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58,0,16.2,0.3,-0.92,Dropout,0.86,14.47,1,5.27,34.35,2,0,0,1,6.0,1.0,0,100,0,1.0,0,0,1
71060,1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.62,0,13,19,19,19,12.79,0,12.4,0.5,1.79,Graduate,1.0,12.7,1,5.55,30.39,1,0,0,0,1.0,1.0,0,98,1,,2,0,0
